"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"43983","NM_001198989&NM_000991","NFS1&RPL28","NFS1&RPL28",0.333333333333333,0.333333333333333,"0&6509.97","0&6509.97"
"43984","NM_021100&NM_000991","NFS1&RPL28","NFS1&RPL28",0.333333333333333,0.333333333333333,"4&6509.97","0&6509.97"
"43985","NR_037570&NM_000991","NFS1&RPL28","NFS1&RPL28",0.333333333333333,0.333333333333333,"0&6509.97","0&6509.97"
"43986","undefined","undefined","NFS1&RPL28",0,0,"undefined","undefined"
"43987","undefined","undefined","IMMP2L&RPL28",1,1,"undefined","undefined"
"43988","NM_003720&NM_000991","PSMG1&RPL28","PSMG1&RPL28",0,0,"168.27&6509.97","5.36&6509.97"
"43989","undefined","undefined","PSMG1&RPL28",1,1,"undefined","undefined"
"43990","undefined","undefined","AMBRA1&RPL28",1,1,"undefined","undefined"
"43991","NM_000991&NM_000454","RPL28&SOD1","RPL28&SOD1",1,1,"6509.97&1448","6509.97&1448"
"43992","undefined","undefined","RPL28&SOD1",0,0,"undefined","undefined"
"43993","NM_001144002&NM_000991","CTPS2&RPL28","CTPS2&RPL28",0.333333333333333,0.333333333333333,"0&6509.97","0&6509.97"
"43994","NM_019857&NM_000991","CTPS2&RPL28","CTPS2&RPL28",0.333333333333333,0.333333333333333,"0&6509.97","0&6509.97"
"43995","NM_175859&NM_000991","CTPS2&RPL28","CTPS2&RPL28",0.333333333333333,0.333333333333333,"7&6509.97","0&6509.97"
"43996","undefined","undefined","CTPS2&RPL28",0,0,"undefined","undefined"
"43997","NM_000991&NM_001171162","RPL28&ZMYM3","RPL28&ZMYM3",0.333333333333333,0.333333333333333,"6509.97&0","6509.97&0"
"43998","NM_000991&NM_005096","RPL28&ZMYM3","RPL28&ZMYM3",0.333333333333333,0.333333333333333,"6509.97&0","6509.97&0"
"43999","NM_000991&NM_201599","RPL28&ZMYM3","RPL28&ZMYM3",0.333333333333333,0.333333333333333,"6509.97&11","6509.97&0"
"44000","undefined","undefined","RPL28&ZMYM3",0,0,"undefined","undefined"
"44001","NM_000991&NM_001007","RPL28&RPS4X","RPL28&RPS4X",1,1,"6509.97&6659","6509.97&6659"
"44002","undefined","undefined","RPL28&RPS4X",0,0,"undefined","undefined"
"44003","undefined","undefined","RPL28&ZNF33A",1,1,"undefined","undefined"
"44004","undefined","undefined","UBE2S&ZNF286B",1,1,"undefined","undefined"
"44005","undefined","undefined","ISOC2&undefined",1,1,"undefined","undefined"
"44006","undefined","undefined","NAT14&undefined",1,1,"undefined","undefined"
"44007","undefined","undefined","undefined&ZNF865",1,1,"undefined","undefined"
