"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"21848","undefined","undefined","HINT1&HM13",0,0,"undefined","undefined"
"21849","NM_001398&NM_005340","ECH1&HINT1","ECH1&HINT1",1,1,"464&2483.83","464&2483.83"
"21850","undefined","undefined","ECH1&HINT1",0,0,"undefined","undefined"
"21851","NM_001289745&NM_005340","GAPDH&HINT1","GAPDH&HINT1",3.814697265625e-06,7.62939453125e-06,"19.91&2483.83","0&2483.83"
"21852","NM_001289746&NM_005340","GAPDH&HINT1","GAPDH&HINT1",0.999992370605469,1.99998474121094,"96.04&2483.83","0&2483.83"
"21853","NM_002046&NM_005340","GAPDH&HINT1","GAPDH&HINT1",3.814697265625e-06,7.62939453125e-06,"10885.05&2483.83","0&2483.83"
"21854","undefined","undefined","GAPDH&HINT1",0,0,"undefined","undefined"
"21855","NM_001300914&NM_005340","DNAJB1&HINT1","DNAJB1&HINT1",0.5,0.5,"0&2483.83","0&2483.83"
"21856","NM_006145&NM_005340","DNAJB1&HINT1","DNAJB1&HINT1",0.5,0.5,"151&2483.83","0&2483.83"
"21857","undefined","undefined","DNAJB1&HINT1",0,0,"undefined","undefined"
"21858","NM_002032&NM_005340","FTH1&HINT1","FTH1&HINT1",1,2,"16538&2483.83","16538&2483.83"
"21859","undefined","undefined","FTH1&HINT1",0,0,"undefined","undefined"
"21860","NM_005340&NM_017842","HINT1&SLC48A1","HINT1&SLC48A1",1,1,"2483.83&111","2483.83&111"
"21861","undefined","undefined","HINT1&SLC48A1",0,0,"undefined","undefined"
"21862","undefined","undefined","HINT1&LYRM7",1,1,"undefined","undefined"
"21863","NM_005340&NM_000224","HINT1&KRT18","HINT1&KRT18",0.5,0.5,"2483.83&3219.66","2483.83&3219.66"
"21864","NM_005340&NM_199187","HINT1&KRT18","HINT1&KRT18",0.5,0.5,"2483.83&2.34","2483.83&3219.66"
"21865","undefined","undefined","HINT1&KRT18",0,0,"undefined","undefined"
"21866","NM_001286722&NM_005340","FAM120A&HINT1","FAM120A&HINT1",0,0,"191&2483.83","191&2483.83"
"21867","NM_001286722&NR_024611","FAM120A&HINT1","FAM120A&HINT1",0,0,"191&26.26","191&2483.83"
"21868","NM_014612&NM_005340","FAM120A&HINT1","FAM120A&HINT1",0,0,"191&2483.83","191&2483.83"
"21869","NM_014612&NR_024611","FAM120A&HINT1","FAM120A&HINT1",0,0,"191&26.26","191&2483.83"
"21870","undefined","undefined","FAM120A&HINT1",1,1,"undefined","undefined"
"21871","NM_005340&NM_002305","HINT1&LGALS1","HINT1&LGALS1",0.5,0.5,"2483.83&1183","2483.83&1183"
"21872","NR_024611&NM_002305","HINT1&LGALS1","HINT1&LGALS1",0.5,0.5,"26.26&1183","2483.83&1183"
"21873","undefined","undefined","HINT1&LGALS1",0,0,"undefined","undefined"
"21874","NM_005340&NM_018452","HINT1&TMEM242","HINT1&TMEM242",1,1,"2483.83&64","2483.83&64"
