"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"38334","undefined","undefined","RPLP0&RPS24",0,0,"undefined","undefined"
"38335","undefined","undefined","FAM227B&RPS24",1,1,"undefined","undefined"
"38336","undefined","undefined","CADPS2&RPS24",1,1,"undefined","undefined"
"38337","undefined","undefined","C20orf27&RPS24",1,1,"undefined","undefined"
"38338","undefined","undefined","MRPL27&RPS24",1,1,"undefined","undefined"
"38339","undefined","undefined","RPS24&RPS25&UBE2I",1,1,"undefined","undefined"
"38340","NM_001142282&NM_021009","RPS24&UBC","RPS24&UBC",0,0,"87.89&500","444.21&500"
"38341","NM_033022&NM_021009","RPS24&UBC","RPS24&UBC",0,0,"87.89&500","444.21&500"
"38342","undefined","undefined","RPS24&UBC",1,1,"undefined","undefined"
"38343","undefined","undefined","NACA&RPS24",1,1,"undefined","undefined"
"38344","NM_004649&NM_001142282","C21orf33&RPS24","C21orf33&RPS24",0.5,0.5,"98.6&87.89","98.6&444.21"
"38345","NM_004649&NM_033022","C21orf33&RPS24","C21orf33&RPS24",0.5,0.5,"98.6&87.89","98.6&444.21"
"38346","undefined","undefined","C21orf33&RPS24",0,0,"undefined","undefined"
"38347","NM_005789&NM_001026","PSME3&RPS24","PSME3&RPS24",0,0,"49.79&444.21","0&444.21"
"38348","undefined","undefined","PSME3&RPS24",1,1,"undefined","undefined"
"38349","NM_001026&NM_001007468","RPS24&SMARCB1","RPS24&SMARCB1",1,1,"444.21&56.01","444.21&56.01"
"38350","undefined","undefined","RPS24&SMARCB1",0,0,"undefined","undefined"
"38351","undefined","undefined","GLA&RPS24",1,1,"undefined","undefined"
"38352","NM_000987&NM_001026","RPL26&RPS24","RPL26&RPS24",0,0,"754&444.21","754&444.21"
"38353","undefined","undefined","RPL26&RPS24",1,1,"undefined","undefined"
"38354","NM_032857&NM_001026","LACTB&RPS24","LACTB&RPS24",1,1,"50.77&444.21","4.62&444.21"
"38355","undefined","undefined","LACTB&RPS24",0,0,"undefined","undefined"
"38356","NM_001256405&NM_001026","KDM2A&RPS24","KDM2A&RPS24",0.333333333333333,0.333333333333333,"0&444.21","0&444.21"
