"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"5381","undefined","undefined","LINC01116&undefined",1,5,"undefined","undefined"
"5382","NM_194247&NM_001145412","HNRNPA3&NFE2L2","HNRNPA3&NFE2L2",0.326078919780907,22.4994454648826,"2943&1629.07","2943&1629.07"
"5383","NM_194247&NM_001145413","HNRNPA3&NFE2L2","HNRNPA3&NFE2L2",1.60734816638188e-05,0.0011090702348035,"2943&129.67","2943&1629.07"
"5384","NM_194247&NM_006164","HNRNPA3&NFE2L2","HNRNPA3&NFE2L2",0.326078919780907,22.4994454648826,"2943&1677.26","2943&1629.07"
"5385","undefined","undefined","HNRNPA3&NFE2L2",0.347826086956522,24,"undefined","undefined"
"5386","undefined","undefined","HNRNPA3&NFE2L2&undefined",1,8,"undefined","undefined"
"5387","undefined","undefined","HNRNPA3&undefined",1,24,"undefined","undefined"
"5388","undefined","undefined","NFE2L2&undefined",1,26,"undefined","undefined"
"5389","NR_026966&NM_001145412","LOC100130691&NFE2L2","LOC100130691&NFE2L2",0.274740629133388,66.48723225028,"1227&1629.07","1227&1629.07"
"5390","NR_026966&NM_001145413","LOC100130691&NFE2L2","LOC100130691&NFE2L2",0.000105518592727338,0.0255354994400158,"1227&129.67","1227&1629.07"
"5391","NR_026966&NM_006164","LOC100130691&NFE2L2","LOC100130691&NFE2L2",0.274740629133388,66.48723225028,"1227&1677.26","1227&1629.07"
"5392","undefined","undefined","LOC100130691&NFE2L2",0.450413223140496,109,"undefined","undefined"
"5393","undefined","undefined","LOC100130691&undefined",1,14,"undefined","undefined"
"5394","undefined","undefined","AGPS&undefined",1,21,"undefined","undefined"
"5395","NM_003659&NM_152517","AGPS&TTC30B","AGPS&TTC30B",1,5,"3197&78","3197&78"
"5396","undefined","undefined","AGPS&TTC30B",0,0,"undefined","undefined"
"5397","undefined","undefined","AGPS&TTC30B&undefined",1,2,"undefined","undefined"
"5398","undefined","undefined","TTC30B&undefined",1,9,"undefined","undefined"
"5399","undefined","undefined","TTC30A&undefined",1,9,"undefined","undefined"
"5400","undefined","undefined","RBM45&undefined",1,18,"undefined","undefined"
"5401","undefined","undefined","OSBPL6&undefined",1,1,"undefined","undefined"
"5402","NR_110204&NM_001139517","LOC101927027&PRKRA","LOC101927027&PRKRA",0.0305561954502248,0.458342931753372,"328.16&455.95","328.16&455.95"
"5403","NR_110204&NM_001139518","LOC101927027&PRKRA","LOC101927027&PRKRA",0.0305561954502248,0.458342931753372,"328.16&21.52","328.16&455.95"
"5404","NR_110204&NM_003690","LOC101927027&PRKRA","LOC101927027&PRKRA",0.0305561954502248,0.458342931753372,"328.16&840.53","328.16&455.95"
"5405","NR_110205&NM_001139517","LOC101927027&PRKRA","LOC101927027&PRKRA",0.122221237768885,1.83331856653327,"184.85&455.95","328.16&455.95"
"5406","NR_110205&NM_001139518","LOC101927027&PRKRA","LOC101927027&PRKRA",0.122221237768885,1.83331856653327,"184.85&21.52","328.16&455.95"
"5407","NR_110205&NM_003690","LOC101927027&PRKRA","LOC101927027&PRKRA",0.122221237768885,1.83331856653327,"184.85&840.53","328.16&455.95"
"5408","NR_110206&NM_001139517","LOC101927027&PRKRA","LOC101927027&PRKRA",0.0916670112253347,1.37500516838002,"237.99&455.95","328.16&455.95"
"5409","NR_110206&NM_001139518","LOC101927027&PRKRA","LOC101927027&PRKRA",0.0916670112253347,1.37500516838002,"237.99&21.52","328.16&455.95"
"5410","NR_110206&NM_003690","LOC101927027&PRKRA","LOC101927027&PRKRA",0.0916670112253347,1.37500516838002,"237.99&840.53","328.16&455.95"
"5411","undefined","undefined","LOC101927027&PRKRA",0.266666666666667,4,"undefined","undefined"
"5412","undefined","undefined","TTN-AS1&undefined",1,10,"undefined","undefined"
"5413","undefined","undefined","TTN&TTN-AS1&undefined",1,1,"undefined","undefined"
"5414","NM_001256850&NR_038271","TTN&TTN-AS1","TTN&TTN-AS1",0.0217355644939573,4.54273297923709,"3428.39&217.73","3428.39&217.73"
"5415","NM_001256850&NR_038272","TTN&TTN-AS1","TTN&TTN-AS1",0.0468918658050246,9.80039995325014,"3428.39&247.74","3428.39&217.73"
"5416","NM_001267550&NR_038271","TTN&TTN-AS1","TTN&TTN-AS1",0.0217355644939573,4.54273297923709,"15436.36&217.73","3428.39&217.73"
"5417","NM_001267550&NR_038272","TTN&TTN-AS1","TTN&TTN-AS1",0.0468918658050246,9.80039995325014,"15436.36&247.74","3428.39&217.73"
"5418","NM_003319&NR_038271","TTN&TTN-AS1","TTN&TTN-AS1",0.0205711592532096,4.29937228392081,"0.12&217.73","3428.39&217.73"
"5419","NM_003319&NR_038272","TTN&TTN-AS1","TTN&TTN-AS1",0.000115605025160907,0.0241614502586296,"0.12&247.74","3428.39&217.73"
"5420","NM_133378&NR_038271","TTN&TTN-AS1","TTN&TTN-AS1",0.0217355644939573,4.54273297923709,"420.13&217.73","3428.39&217.73"
"5421","NM_133378&NR_038272","TTN&TTN-AS1","TTN&TTN-AS1",0.0468918658050246,9.80039995325014,"420.13&247.74","3428.39&217.73"
"5422","NM_133432&NR_038271","TTN&TTN-AS1","TTN&TTN-AS1",0.0205711592532096,4.29937228392081,"389.79&217.73","3428.39&217.73"
