"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"57477","NM_001272073&NM_145800","QARS&SEPT6","QARS&SEPT6",0.0833333333333333,0.0833333333333333,"0&1.23","0&2.98"
"57478","NM_001272073&NM_145802","QARS&SEPT6","QARS&SEPT6",0.0833333333333333,0.0833333333333333,"0&1.2","0&2.98"
"57479","NM_005051&NM_015129","QARS&SEPT6","QARS&SEPT6",0.0833333333333333,0.0833333333333333,"122.23&2.98","0&2.98"
"57480","NM_005051&NM_145799","QARS&SEPT6","QARS&SEPT6",0.0833333333333333,0.0833333333333333,"122.23&181.59","0&2.98"
"57481","NM_005051&NM_145800","QARS&SEPT6","QARS&SEPT6",0.0833333333333333,0.0833333333333333,"122.23&1.23","0&2.98"
"57482","NM_005051&NM_145802","QARS&SEPT6","QARS&SEPT6",0.0833333333333333,0.0833333333333333,"122.23&1.2","0&2.98"
"57483","NR_073590&NM_015129","QARS&SEPT6","QARS&SEPT6",0.0833333333333333,0.0833333333333333,"1.77&2.98","0&2.98"
"57484","NR_073590&NM_145799","QARS&SEPT6","QARS&SEPT6",0.0833333333333333,0.0833333333333333,"1.77&181.59","0&2.98"
"57485","NR_073590&NM_145800","QARS&SEPT6","QARS&SEPT6",0.0833333333333333,0.0833333333333333,"1.77&1.23","0&2.98"
"57486","NR_073590&NM_145802","QARS&SEPT6","QARS&SEPT6",0.0833333333333333,0.0833333333333333,"1.77&1.2","0&2.98"
"57487","undefined","undefined","QARS&SEPT6",0,0,"undefined","undefined"
"57488","undefined","undefined","POU2AF1&QARS",1,1,"undefined","undefined"
"57489","undefined","undefined","ANK2&QARS",1,1,"undefined","undefined"
"57490","undefined","undefined","undefined&USP19",1,1,"undefined","undefined"
"57491","NM_021109&NM_001199161","TMSB4X&USP19","TMSB4X&USP19",0.5,0.5,"35449&6","35449&0"
"57492","NM_021109&NM_001199162","TMSB4X&USP19","TMSB4X&USP19",0.5,0.5,"35449&0","35449&0"
"57493","undefined","undefined","TMSB4X&USP19",0,0,"undefined","undefined"
"57494","NM_000967&NM_001199161","RPL3&USP19","RPL3&USP19",0.5,0.5,"8464&6","8464&0"
"57495","NM_000967&NM_001199162","RPL3&USP19","RPL3&USP19",0.5,0.5,"8464&0","8464&0"
"57496","undefined","undefined","RPL3&USP19",0,0,"undefined","undefined"
"57497","undefined","undefined","KLHDC8B&undefined",1,2,"undefined","undefined"
"57498","NM_015458&NM_003363","MTMR9&USP4","MTMR9&USP4",0.5,0.5,"23&30.15","23&30.15"
"57499","NM_015458&NM_199443","MTMR9&USP4","MTMR9&USP4",0.5,0.5,"23&25.85","23&30.15"
"57500","undefined","undefined","MTMR9&USP4",0,0,"undefined","undefined"
