fusion,CCLE_Omics,Breast,sources,source_count
MT-CO1--TOM1,1,0,CCLE_Omics,1
MT-CO1--TPD52L1,1,0,CCLE_Omics,1
MT-CO1--TPI1,1,0,CCLE_Omics,1
MT-CO1--TPM2,1,0,CCLE_Omics,1
MT-CO1--TPT1,1,0,CCLE_Omics,1
MT-CO1--TSC22D1,1,0,CCLE_Omics,1
MT-CO1--TUBA1A,1,0,CCLE_Omics,1
MT-CO1--TUBA1B,1,0,CCLE_Omics,1
MT-CO1--TUBA1C,1,0,CCLE_Omics,1
MT-CO1--TUBB4B,1,0,CCLE_Omics,1
MT-CO1--USP36,1,0,CCLE_Omics,1
MT-CO1--VIM,1,0,CCLE_Omics,1
MT-CO1--YDJC,1,0,CCLE_Omics,1
MT-CO2--NCL,1,0,CCLE_Omics,1
MT-CO2--PAF1,1,0,CCLE_Omics,1
MT-CO2--PLK1,1,0,CCLE_Omics,1
MT-CO2--PMEL,1,0,CCLE_Omics,1
MT-CO2--POLR2A,1,0,CCLE_Omics,1
MT-CO2--PTMS,1,0,CCLE_Omics,1
MT-CO2--PTPN23,1,0,CCLE_Omics,1
MT-CO2--RAB7A,1,0,CCLE_Omics,1
MT-CO2--RDX,1,0,CCLE_Omics,1
MT-CO2--RPS19,1,0,CCLE_Omics,1
MT-CO2--RPS27A,1,0,CCLE_Omics,1
MT-CO2--RRP1B,1,0,CCLE_Omics,1
MT-CO2--S100A4,1,0,CCLE_Omics,1
MT-CO2--S100A6,1,0,CCLE_Omics,1
MT-CO2--SAP130,1,0,CCLE_Omics,1
MT-CO2--SCD,1,0,CCLE_Omics,1
MT-CO2--SHARPIN,1,0,CCLE_Omics,1
MT-CO2--SLC25A6,1,0,CCLE_Omics,1
MT-CO2--SMG7,1,0,CCLE_Omics,1
MT-CO2--SND1,1,0,CCLE_Omics,1
MT-CO2--SNRNP200,1,0,CCLE_Omics,1
MT-CO2--SSR3,1,0,CCLE_Omics,1
MT-CO2--STIP1,1,0,CCLE_Omics,1
MT-CO2--TKT,1,0,CCLE_Omics,1
MT-CO2--TMEM54,1,0,CCLE_Omics,1
MT-CO2--TMOD3,1,0,CCLE_Omics,1
MT-CO2--TPM2,1,0,CCLE_Omics,1
MT-CO2--TPT1,1,0,CCLE_Omics,1
MT-CO2--TRIOBP,1,0,CCLE_Omics,1
MT-CO2--TUBA1A,1,0,CCLE_Omics,1
MT-CO2--TUBA4A,1,0,CCLE_Omics,1
MT-CO2--TUBB,1,0,CCLE_Omics,1
MT-CO2--TXN,1,0,CCLE_Omics,1
MT-CO2--ZNF207,1,0,CCLE_Omics,1
MT-CO3--NF1,1,0,CCLE_Omics,1
MT-CO3--NOP58,1,0,CCLE_Omics,1
MT-CO3--PA2G4,1,0,CCLE_Omics,1
MT-CO3--PABPC1,1,0,CCLE_Omics,1
MT-CO3--PHLDA1,1,0,CCLE_Omics,1
MT-CO3--PMEL,1,0,CCLE_Omics,1
MT-CO3--POLR2A,1,0,CCLE_Omics,1
MT-CO3--PPIB,1,0,CCLE_Omics,1
MT-CO3--PTBP1,1,0,CCLE_Omics,1
MT-CO3--RACK1,1,0,CCLE_Omics,1
MT-CO3--RBL2,1,0,CCLE_Omics,1
MT-CO3--RBM38,1,0,CCLE_Omics,1
MT-CO3--RPL13,1,0,CCLE_Omics,1
MT-CO3--RPL13P12,1,0,CCLE_Omics,1
MT-CO3--RPLP0,1,0,CCLE_Omics,1
MT-CO3--RPLP1,1,0,CCLE_Omics,1
MT-CO3--RPS3,1,0,CCLE_Omics,1
MT-CO3--RTN4,1,0,CCLE_Omics,1
MT-CO3--SF1,1,0,CCLE_Omics,1
MT-CO3--SLC7A5,1,0,CCLE_Omics,1
MT-CO3--SUN2,1,0,CCLE_Omics,1
MT-CO3--SUPT6H,1,0,CCLE_Omics,1
MT-CO3--TGFB1,1,0,CCLE_Omics,1
MT-CO3--TMEM126B,1,0,CCLE_Omics,1
MT-CO3--TNFRSF14,1,0,CCLE_Omics,1
MT-CO3--TPT1,1,0,CCLE_Omics,1
MT-CO3--TUBA1B,1,0,CCLE_Omics,1
MT-CO3--TUBA1C,1,0,CCLE_Omics,1
MT-CO3--UBALD2,1,0,CCLE_Omics,1
MT-CO3--UGCG,1,0,CCLE_Omics,1
MT-CO3--USP39,1,0,CCLE_Omics,1
MT-CO3--VEGFA,1,0,CCLE_Omics,1
MT-CO3--VIM,1,0,CCLE_Omics,1
MT-CO3--YBX1,1,0,CCLE_Omics,1
MT-CO3--ZFP36L1,1,0,CCLE_Omics,1
MT-CYB--PFN1,1,0,CCLE_Omics,1
MT-CYB--POGK,1,0,CCLE_Omics,1
MT-CYB--PTMS,1,0,CCLE_Omics,1
MT-CYB--RACK1,1,0,CCLE_Omics,1
MT-CYB--RPS27AP16,1,0,CCLE_Omics,1
MT-CYB--SERPINE1,1,0,CCLE_Omics,1
MT-CYB--TGM2,1,0,CCLE_Omics,1
MT-CYB--TKT,1,0,CCLE_Omics,1
MT-CYB--TPM3,1,0,CCLE_Omics,1
MT-CYB--TUBA1B,1,0,CCLE_Omics,1
MT-CYB--USP22,1,0,CCLE_Omics,1
MT-CYB--VMP1,1,0,CCLE_Omics,1
MT-CYB--ZFP36L1,1,0,CCLE_Omics,1
MT-ND1--NBEAL1,1,0,CCLE_Omics,1
MT-ND1--NDST1,1,0,CCLE_Omics,1
MT-ND1--POLR2A,1,0,CCLE_Omics,1
MT-ND1--PYGO2,1,0,CCLE_Omics,1
MT-ND1--RAB5C,1,0,CCLE_Omics,1
MT-ND1--RBM33,1,0,CCLE_Omics,1
MT-ND1--RPL13A,1,0,CCLE_Omics,1
MT-ND1--RPLP0,1,0,CCLE_Omics,1
MT-ND1--RPS11,1,0,CCLE_Omics,1
MT-ND1--RPS6,1,0,CCLE_Omics,1
MT-ND1--SF3B4,1,0,CCLE_Omics,1
MT-ND1--SNRPF,1,0,CCLE_Omics,1
MT-ND1--SREBF1,1,0,CCLE_Omics,1
MT-ND1--TKT,1,0,CCLE_Omics,1
MT-ND1--TNRC6A,1,0,CCLE_Omics,1
MT-ND2--NCOR2,1,0,CCLE_Omics,1
MT-ND2--NDUFC2-KCTD14,1,0,CCLE_Omics,1
MT-ND2--NEAT1,1,0,CCLE_Omics,1
MT-ND2--OCIAD2,1,0,CCLE_Omics,1
MT-ND2--PABPC1,1,0,CCLE_Omics,1
MT-ND2--PCBP2,1,0,CCLE_Omics,1
MT-ND2--POLR2A,1,0,CCLE_Omics,1
MT-ND2--RAB7A,1,0,CCLE_Omics,1
MT-ND2--RGS12,1,0,CCLE_Omics,1
MT-ND2--RPL13,1,0,CCLE_Omics,1
MT-ND2--RPL4,1,0,CCLE_Omics,1
MT-ND2--RPS29,1,0,CCLE_Omics,1
MT-ND2--SAE1,1,0,CCLE_Omics,1
MT-ND2--SHISA5,1,0,CCLE_Omics,1
MT-ND2--SLC39A1,1,0,CCLE_Omics,1
MT-ND2--SPOP,1,0,CCLE_Omics,1
MT-ND2--SRCAP,1,0,CCLE_Omics,1
MT-ND2--TRIM28,1,0,CCLE_Omics,1
MT-ND2--TUBA1B,1,0,CCLE_Omics,1
MT-ND2--TUBA1C,1,0,CCLE_Omics,1
MT-ND2--UBB,1,0,CCLE_Omics,1
MT-ND2--WDR6,1,0,CCLE_Omics,1
MT-ND2--WDR73,1,0,CCLE_Omics,1
MT-ND3--NIPAL3,1,0,CCLE_Omics,1
MT-ND3--NOMO1,1,0,CCLE_Omics,1
MT-ND3--RPL6,1,0,CCLE_Omics,1
MT-ND3--SHMT2,1,0,CCLE_Omics,1
MT-ND3--VIM,1,0,CCLE_Omics,1
MT-ND4--MTCH2,1,0,CCLE_Omics,1
MT-ND4--MYH9,1,0,CCLE_Omics,1
MT-ND4--NCKAP1,1,0,CCLE_Omics,1
MT-ND4--PABPC1,1,0,CCLE_Omics,1
MT-ND4--PCED1A,1,0,CCLE_Omics,1
MT-ND4--PFN1,1,0,CCLE_Omics,1
MT-ND4--PHLDA1,1,0,CCLE_Omics,1
MT-ND4--PKM,1,0,CCLE_Omics,1
MT-ND4--PNRC2,1,0,CCLE_Omics,1
MT-ND4--POLR2A,1,0,CCLE_Omics,1
MT-ND4--RBPMS,1,0,CCLE_Omics,1
MT-ND4--RERE,1,0,CCLE_Omics,1
MT-ND4--RNF217,1,0,CCLE_Omics,1
MT-ND4--RPL4,1,0,CCLE_Omics,1
MT-ND4--RPL8,1,0,CCLE_Omics,1
MT-ND4--RTN4,1,0,CCLE_Omics,1
MT-ND4--SERPINE1,1,0,CCLE_Omics,1
MT-ND4--SERPINE2,1,0,CCLE_Omics,1
MT-ND4--SFRP1,1,0,CCLE_Omics,1
MT-ND4--SLC1A5,1,0,CCLE_Omics,1
MT-ND4--SMARCC2,1,0,CCLE_Omics,1
MT-ND4--STIP1,1,0,CCLE_Omics,1
MT-ND4--STK17A,1,0,CCLE_Omics,1
MT-ND4--TAGLN2,1,0,CCLE_Omics,1
MT-ND4--TKT,1,0,CCLE_Omics,1
MT-ND4--TOB2,1,0,CCLE_Omics,1
MT-ND4--TOX4,1,0,CCLE_Omics,1
MT-ND4--TUBA1A,1,0,CCLE_Omics,1
MT-ND4--TUBA1B,1,0,CCLE_Omics,1
MT-ND4--TUBA1C,1,0,CCLE_Omics,1
MT-ND4--UBE2V1,1,0,CCLE_Omics,1
MT-ND4L--PKM,1,0,CCLE_Omics,1
MT-ND4L--PODXL,1,0,CCLE_Omics,1
MT-ND4L--POLR2L,1,0,CCLE_Omics,1
MT-ND4L--PRKACA,1,0,CCLE_Omics,1
MT-ND4L--PSAP,1,0,CCLE_Omics,1
MT-ND4L--PTGES3,1,0,CCLE_Omics,1
MT-ND4L--RCC2,1,0,CCLE_Omics,1
MT-ND4L--RGP1,1,0,CCLE_Omics,1
MT-ND4L--RPL13,1,0,CCLE_Omics,1
MT-ND4L--RPL13AP5,1,0,CCLE_Omics,1
MT-ND4L--RPLP0,1,0,CCLE_Omics,1
MT-ND4L--RPLP1,1,0,CCLE_Omics,1
MT-ND4L--RPS2,1,0,CCLE_Omics,1
MT-ND4L--SDF4,1,0,CCLE_Omics,1
MT-ND4L--SERINC3,1,0,CCLE_Omics,1
MT-ND4L--SF3A1,1,0,CCLE_Omics,1
MT-ND4L--SF3B2,1,0,CCLE_Omics,1
MT-ND4L--SLC1A5,1,0,CCLE_Omics,1
MT-ND4L--SLC7A5,1,0,CCLE_Omics,1
MT-ND4L--SQLE,1,0,CCLE_Omics,1
MT-ND4L--SULF2,1,0,CCLE_Omics,1
MT-ND4L--TAGLN2,1,0,CCLE_Omics,1
MT-ND4L--TAPBP,1,0,CCLE_Omics,1
MT-ND4L--TGM2,1,0,CCLE_Omics,1
MT-ND4L--TM9SF4,1,0,CCLE_Omics,1
MT-ND4L--TMBIM6,1,0,CCLE_Omics,1
MT-ND4L--TUBA1B,1,0,CCLE_Omics,1
MT-ND4L--TUBA1C,1,0,CCLE_Omics,1
MT-ND4L--UTS2R,1,0,CCLE_Omics,1
MT-ND4L--VAT1,1,0,CCLE_Omics,1
MT-ND4L--ZNF76,1,0,CCLE_Omics,1
MT-ND5--MYO6,1,0,CCLE_Omics,1
MT-ND5--PABPC1,1,0,CCLE_Omics,1
MT-ND5--PFN1,1,0,CCLE_Omics,1
MT-ND5--PRRC2A,1,0,CCLE_Omics,1
MT-ND5--RAB17,1,0,CCLE_Omics,1
MT-ND5--RBM47,1,0,CCLE_Omics,1
MT-ND5--RPL10,1,0,CCLE_Omics,1
MT-ND5--RPL18,1,0,CCLE_Omics,1
MT-ND5--RPLP0,1,0,CCLE_Omics,1
MT-ND5--SCD,1,0,CCLE_Omics,1
MT-ND5--SF1,1,0,CCLE_Omics,1
MT-ND5--SLC25A5,1,0,CCLE_Omics,1
MT-ND5--SLC7A5,1,0,CCLE_Omics,1
MT-ND5--SMAD3,1,0,CCLE_Omics,1
MT-ND5--SRCAP,1,0,CCLE_Omics,1
MT-ND5--SRSF10,1,0,CCLE_Omics,1
MT-ND5--TAGLN2,1,0,CCLE_Omics,1
MT-ND5--TUBA1B,1,0,CCLE_Omics,1
MT-ND5--VIM,1,0,CCLE_Omics,1
MT-ND6--NIPBL,1,0,CCLE_Omics,1
MT-ND6--PABPC1,1,0,CCLE_Omics,1
MT-ND6--PSAP,1,0,CCLE_Omics,1
MT-ND6--RPA1,1,0,CCLE_Omics,1
MT-ND6--RPL11,1,0,CCLE_Omics,1
MT-ND6--SLC7A1,1,0,CCLE_Omics,1
MT-ND6--SNRPB,1,0,CCLE_Omics,1
MT-ND6--SPCS3,1,0,CCLE_Omics,1
MT-ND6--TAF15,1,0,CCLE_Omics,1
MT-ND6--TUBA1B,1,0,CCLE_Omics,1
MT-ND6--UBB,1,0,CCLE_Omics,1
MT-RNR1--NABP2,1,0,CCLE_Omics,1
MT-RNR2--MT1X,1,0,CCLE_Omics,1
MT-RNR2--MT2A,1,0,CCLE_Omics,1
MT-RNR2--NECTIN2,1,0,CCLE_Omics,1
MT-RNR2--NEDD8-MDP1,1,0,CCLE_Omics,1
MT-RNR2--NFIC,1,0,CCLE_Omics,1
MT-RNR2--NONO,1,0,CCLE_Omics,1
MT-RNR2--PABPC1,1,0,CCLE_Omics,1
MT-RNR2--PDSS2,1,0,CCLE_Omics,1
MT-RNR2--PHLDA1,1,0,CCLE_Omics,1
MT-RNR2--POLR1B,1,0,CCLE_Omics,1
MT-RNR2--PRSS8,1,0,CCLE_Omics,1
MT-RNR2--PSMC2,1,0,CCLE_Omics,1
MT-RNR2--RPL13A,1,0,CCLE_Omics,1
MT-RNR2--RPL13AP20,1,0,CCLE_Omics,1
MT-RNR2--RPL29,1,0,CCLE_Omics,1
MT-RNR2--RPL8,1,0,CCLE_Omics,1
MT-RNR2--RPS6,1,0,CCLE_Omics,1
MT-RNR2--SF3B4,1,0,CCLE_Omics,1
MT-RNR2--SLC31A1,1,0,CCLE_Omics,1
MT-RNR2--SLC7A5,1,0,CCLE_Omics,1
MT-RNR2--SPEN,1,0,CCLE_Omics,1
MT-RNR2--SPRY4,1,0,CCLE_Omics,1
MT-RNR2--TFE3,1,0,CCLE_Omics,1
MT-RNR2--TGFBI,1,0,CCLE_Omics,1
MT-RNR2--TOMM34,1,0,CCLE_Omics,1
MT-RNR2--TUSC3,1,0,CCLE_Omics,1
MT-RNR2--VIM-AS1,1,0,CCLE_Omics,1
MT-RNR2--VPS28,1,0,CCLE_Omics,1
MT-RNR2--YLPM1,1,0,CCLE_Omics,1
MT-RNR2--ZFP36L1,1,0,CCLE_Omics,1
MT2A--MYH9,1,0,CCLE_Omics,1
MTA3--THADA,1,0,CCLE_Omics,1
MTBP--SAMD12,0,1,Breast,1
MTF2--RPL5,1,0,CCLE_Omics,1
MTFMT--RASL12,1,0,CCLE_Omics,1
MTHFD2--RPS17,1,0,CCLE_Omics,1
MTSS1--PVT1,1,0,CCLE_Omics,1
MTUS2--SLC7A1,1,0,CCLE_Omics,1
MUC13--NCEH1,1,0,CCLE_Omics,1
MVP--RPS2,1,0,CCLE_Omics,1
MYC--NME1-NME2,1,0,CCLE_Omics,1
MYH9--RPL39,1,0,CCLE_Omics,1
MYH9--RPL7A,1,0,CCLE_Omics,1
MYH9--TXN2,1,0,CCLE_Omics,1
MYL12B--RPL7A,1,0,CCLE_Omics,1
MYL12B--RPS3,1,0,CCLE_Omics,1
MYL12B--TGIF1,1,0,CCLE_Omics,1
MYL6--NAP1L1,1,0,CCLE_Omics,1
MYL6--RPS27A,1,0,CCLE_Omics,1
MYL6--SND1,1,0,CCLE_Omics,1
MYL6--SRP9,1,0,CCLE_Omics,1
MYL6--TPM4,1,0,CCLE_Omics,1
MYL6--UBB,1,0,CCLE_Omics,1
MYO18A--PHF12,1,0,CCLE_Omics,1
MYO1E--OCIAD2,1,0,CCLE_Omics,1
MYO9B--NEAT1,1,0,CCLE_Omics,1
NACA--OS9,1,0,CCLE_Omics,1
NACA--PRIM1,0,1,Breast,1
NACA--RPS6,1,0,CCLE_Omics,1
NACA--TPT1,1,0,CCLE_Omics,1
NAGK--NEAT1,1,0,CCLE_Omics,1
NAP1L1--OSBPL8,1,0,CCLE_Omics,1
NAP1L1--PFN1,1,0,CCLE_Omics,1
NAP1L1--PSAP,1,0,CCLE_Omics,1
NAP1L1--RPL17-C18orf32,1,0,CCLE_Omics,1
NAP1L1--RPL22,1,0,CCLE_Omics,1
NAP1L1--RPL27,1,0,CCLE_Omics,1
NAP1L1--RPL6,1,0,CCLE_Omics,1
NAP1L1--RPL6P27,1,0,CCLE_Omics,1
NAP1L1--RPS18,1,0,CCLE_Omics,1
NAP1L1--RPS3,1,0,CCLE_Omics,1
NAP1L1--RPS8,1,0,CCLE_Omics,1
NAT14--UCHL1,1,0,CCLE_Omics,1
NBAS--RPS29,1,0,CCLE_Omics,1
NBEAL1--PARN,1,0,CCLE_Omics,1
NBEAL1--RPS23,1,0,CCLE_Omics,1
NBPF6--SLC25A24,0,1,Breast,1
NBR1--RPL27,1,0,CCLE_Omics,1
NCBP2--RPS27A,1,0,CCLE_Omics,1
NCEH1--TNFSF10,1,0,CCLE_Omics,1
NCK1--STAG1,1,0,CCLE_Omics,1
NCL--PTMA,1,0,CCLE_Omics,1
NCL--PTMAP5,1,0,CCLE_Omics,1
NCL--PTMS,1,0,CCLE_Omics,1
NCL--RPL19,1,0,CCLE_Omics,1
NCL--RPL7A,1,0,CCLE_Omics,1
NCL--RPS24,1,0,CCLE_Omics,1
NCL--YWHAE,1,0,CCLE_Omics,1
NCOA2--TRAM1,1,0,CCLE_Omics,1
NCOA3--RPL14,1,0,CCLE_Omics,1
NCOA3--SULF2,0,1,Breast,1
NCOA3--ZNFX1,1,0,CCLE_Omics,1
NCOR2--SCARB1,1,0,CCLE_Omics,1
NDUFA12--RPS27A,1,0,CCLE_Omics,1
NDUFA5--WASL,1,0,CCLE_Omics,1
NDUFAF1--NUSAP1,1,0,CCLE_Omics,1
NDUFB6--TOPORS,1,0,CCLE_Omics,1
NDUFB9--PSME1,1,0,CCLE_Omics,1
NDUFV3--U2AF1,1,0,CCLE_Omics,1
NEK6--PSMB7,1,0,CCLE_Omics,1
NEMF--SOS2,1,0,CCLE_Omics,1
NFAT5--SNTB2,1,0,CCLE_Omics,1
NFATC2--PTPN1,1,0,CCLE_Omics,1
NFE2L1--YWHAE,1,0,CCLE_Omics,1
NFS1--RBM39,1,0,CCLE_Omics,1
NFYB--TXNRD1,1,0,CCLE_Omics,1
NIPBL--NUP155,1,0,CCLE_Omics,1
NIPBL--PRKAA1,1,0,CCLE_Omics,1
NIPBL--SLC1A3,1,0,CCLE_Omics,1
NIPSNAP2--SUMF2,1,0,CCLE_Omics,1
NLK--USP32,1,0,CCLE_Omics,1
NLN--PPWD1,1,0,CCLE_Omics,1
NME1--SPAG9,1,0,CCLE_Omics,1
NME1-NME2--PPIA,1,0,CCLE_Omics,1
NME1-NME2--RPL26,1,0,CCLE_Omics,1
NME1-NME2--RPLP0,1,0,CCLE_Omics,1
NME1-NME2--SPAG9,1,0,CCLE_Omics,1
NME2--RPL32,1,0,CCLE_Omics,1
NME4--RPL4,1,0,CCLE_Omics,1
NME7--POU2F1,1,0,CCLE_Omics,1
NOL10--PDIA6,1,0,CCLE_Omics,1
NOP56--RPS18,1,0,CCLE_Omics,1
NOP58--PABPC1,1,0,CCLE_Omics,1
NPEPPS--TBC1D3D,1,0,CCLE_Omics,1
NPIPB12--PDXDC1,1,0,CCLE_Omics,1
NPLOC4--PDE6G,1,0,CCLE_Omics,1
NPM1--PI4KA,1,0,CCLE_Omics,1
NPM1--PTMA,1,0,CCLE_Omics,1
NPM1--PTMAP5,1,0,CCLE_Omics,1
NPM1--RACK1,1,0,CCLE_Omics,1
NPM1--RNF187,1,0,CCLE_Omics,1
NPM1--RPL12,1,0,CCLE_Omics,1
NPM1--RPL5,1,0,CCLE_Omics,1
NPM1--RPS11,1,0,CCLE_Omics,1
NPM1--RPS16,1,0,CCLE_Omics,1
NPM1--TYK2,1,0,CCLE_Omics,1
NPM1--UBE2D3,1,0,CCLE_Omics,1
NPM1--VIM,1,0,CCLE_Omics,1
NPM1--ZFP62,1,0,CCLE_Omics,1
NQO1--RPS27A,1,0,CCLE_Omics,1
NQO1--UBB,1,0,CCLE_Omics,1
NRDC--TTC39A,1,0,CCLE_Omics,1
NRP1--PARD3,1,0,CCLE_Omics,1
NSD2--TACC3,1,0,CCLE_Omics,1
NSUN2--SRD5A1,1,0,CCLE_Omics,1
NSUN5--RPL35,1,0,CCLE_Omics,1
NSUN7--RBM47,1,0,CCLE_Omics,1
NT5C2--PCGF6,1,0,CCLE_Omics,1
NUCKS1--RAB29,1,0,CCLE_Omics,1
NUCKS1--RPL24,1,0,CCLE_Omics,1
NUCKS1--RPLP0,1,0,CCLE_Omics,1
NUCKS1--SRSF5,1,0,CCLE_Omics,1
NUDCD3--SON,1,0,CCLE_Omics,1
NUP107--SLC35E3,1,0,CCLE_Omics,1
NUP155--WDR70,1,0,CCLE_Omics,1
NUP58--RPS27A,1,0,CCLE_Omics,1
NUP98--STIM1,1,0,CCLE_Omics,1
NXN--RPL36,1,0,CCLE_Omics,1
NXN--YWHAE,1,0,CCLE_Omics,1
OAZ1--RPL8,1,0,CCLE_Omics,1
OAZ1--S100A16,1,0,CCLE_Omics,1
OAZ1--SF3A2,1,0,CCLE_Omics,1
OAZ1--VIM-AS1,1,0,CCLE_Omics,1
OCIAD1--RPL30,1,0,CCLE_Omics,1
ODC1--PDIA6,1,0,CCLE_Omics,1
OGA--RPLP1,1,0,CCLE_Omics,1
OGG1--RPS6,1,0,CCLE_Omics,1
OIP5-AS1--RPL13A,1,0,CCLE_Omics,1
OLA1--SP3,1,0,CCLE_Omics,1
OPN3--USP45,1,0,CCLE_Omics,1
OSBPL1A--TTC39C,1,0,CCLE_Omics,1
OTUD6B--SLC26A7,1,0,CCLE_Omics,1
OTUD7B--VPS45,1,0,CCLE_Omics,1
OTX2--RPL5,1,0,CCLE_Omics,1
P4HA1--RPL17P50,1,0,CCLE_Omics,1
P4HB--RPLP0,1,0,CCLE_Omics,1
PABPC1--RPL30,1,0,CCLE_Omics,1
PABPC1--RPL7,1,0,CCLE_Omics,1
PABPC1--RPS12,1,0,CCLE_Omics,1
PABPC1--RPS25,1,0,CCLE_Omics,1
PABPC1--RPS3,1,0,CCLE_Omics,1
PABPC1--YWHAZ,1,0,CCLE_Omics,1
PACSIN2--TTLL1,1,0,CCLE_Omics,1
PAICS--PPAT,1,0,CCLE_Omics,1
PAICS--SRP72,1,0,CCLE_Omics,1
PAK2--PIGX,1,0,CCLE_Omics,1
PARK7--RPL13A,1,0,CCLE_Omics,1
PATL2--SPG11,1,0,CCLE_Omics,1
PBRM1--WDR82,0,1,Breast,1
PC--RHOD,1,0,CCLE_Omics,1
PCBP2--RPLP0,1,0,CCLE_Omics,1
PCBP4--RPL29,1,0,CCLE_Omics,1
PCCA--TM9SF2,1,0,CCLE_Omics,1
PCCA--UBAC2,1,0,CCLE_Omics,1
PDAP1--SLC7A5,1,0,CCLE_Omics,1
PDCD10--SERPINI1,1,0,CCLE_Omics,1
PDIA3--SERF2,1,0,CCLE_Omics,1
PDIA3--TPT1,1,0,CCLE_Omics,1
PDIA3--WDR76,1,0,CCLE_Omics,1
PDIA4--PPIAP22,1,0,CCLE_Omics,1
PDIA4--PTMA,1,0,CCLE_Omics,1
PDSS2--QRSL1,1,0,CCLE_Omics,1
PEAK1--TSPAN3,1,0,CCLE_Omics,1
PELI1--VPS54,1,0,CCLE_Omics,1
PFDN5--RPL19,1,0,CCLE_Omics,1
PFN1--PFN1P11,1,0,CCLE_Omics,1
PFN1--PPP2R1B,1,0,CCLE_Omics,1
PFN1--RPL36,1,0,CCLE_Omics,1
PGC--RPS18,1,0,CCLE_Omics,1
PGGHG--RPL13,1,0,CCLE_Omics,1
PGK1--PKM,1,0,CCLE_Omics,1
PGK1--RPL10,1,0,CCLE_Omics,1
PHF14--TAF1D,1,0,CCLE_Omics,1
PHF14--VWDE,1,0,CCLE_Omics,1
PHF23--PUF60,1,0,CCLE_Omics,1
PHF3--PTP4A1,1,0,CCLE_Omics,1
PHGDH--PKM,1,0,CCLE_Omics,1
PHGDH--PPIA,1,0,CCLE_Omics,1
PHTF2--PTPN12,1,0,CCLE_Omics,1
PIGN--SOCS6,1,0,CCLE_Omics,1
PIGV--ZDHHC18,1,0,CCLE_Omics,1
PIP5K1A--PRUNE1,1,0,CCLE_Omics,1
PIP5K1A--PSMD4,1,0,CCLE_Omics,1
PITPNA--YWHAE,1,0,CCLE_Omics,1
PITX1--RPLP1,1,0,CCLE_Omics,1
PKM--PPIA,1,0,CCLE_Omics,1
PKM--PPIAP22,1,0,CCLE_Omics,1
PKM--RPL10,1,0,CCLE_Omics,1
PKM--RPL13,1,0,CCLE_Omics,1
PKM--RPL23A,1,0,CCLE_Omics,1
PKM--RPL27A,1,0,CCLE_Omics,1
PKM--RPL5,1,0,CCLE_Omics,1
PKM--RPLP1,1,0,CCLE_Omics,1
PKM--SERPINE1,1,0,CCLE_Omics,1
PKM--SLC38A2,1,0,CCLE_Omics,1
PKM--TAGLN2,1,0,CCLE_Omics,1
PKM--TSPAN14,1,0,CCLE_Omics,1
PKM--VIM,1,0,CCLE_Omics,1
PKM--ZFAND3,1,0,CCLE_Omics,1
PKN3--SET,1,0,CCLE_Omics,1
PLCB1--TASP1,1,0,CCLE_Omics,1
PLEC--RPS2,1,0,CCLE_Omics,1
PLEC--TPT1,1,0,CCLE_Omics,1
PLEKHA1--TACC2,1,0,CCLE_Omics,1
PLOD2--PLSCR4,1,0,CCLE_Omics,1
PLPBP--SET,1,0,CCLE_Omics,1
PLPP1--SLC38A9,1,0,CCLE_Omics,1
PLS3--PPIA,1,0,CCLE_Omics,1
PMEL--RPS27A,1,0,CCLE_Omics,1
PMS2P2--UPK3B,1,0,CCLE_Omics,1
POLD4--RBM8A,1,0,CCLE_Omics,1
POLR1D--USP12,1,0,CCLE_Omics,1
POLR2D--USP48,1,0,CCLE_Omics,1
POLR2E--RPL14,1,0,CCLE_Omics,1
POLR2K--SPAG1,1,0,CCLE_Omics,1
POLR3H--SNU13,1,0,CCLE_Omics,1
PPA1--SAR1A,1,0,CCLE_Omics,1
PPA2--TET2,1,0,CCLE_Omics,1
PPAN-P2RY11--TK1,1,0,CCLE_Omics,1
PPDPF--S100A6,1,0,CCLE_Omics,1
PPIA--RPL12,1,0,CCLE_Omics,1
PPIA--RPS18,1,0,CCLE_Omics,1
PPIA--RPS27A,1,0,CCLE_Omics,1
PPIA--RPS5,1,0,CCLE_Omics,1
PPIA--SEC31A,1,0,CCLE_Omics,1
PPIA--SERPINE1,1,0,CCLE_Omics,1
PPIA--SRP9,1,0,CCLE_Omics,1
PPIA--TPT1,1,0,CCLE_Omics,1
PPIA--VIM,1,0,CCLE_Omics,1
PPIA--ZFAS1,1,0,CCLE_Omics,1
PPM1D--USP32,1,0,CCLE_Omics,1
PPM1G--PTMA,1,0,CCLE_Omics,1
PPP2CB--WRN,1,0,CCLE_Omics,1
PPP3CC--SLC39A14,1,0,CCLE_Omics,1
PPP4R1--RAB31,1,0,CCLE_Omics,1
PPP4R1--RALBP1,1,0,CCLE_Omics,1
PPP4R1--VAPA,1,0,CCLE_Omics,1
PPP6R2--SELENOO,1,0,CCLE_Omics,1
PRCD--SNHG16,1,0,CCLE_Omics,1
PRDX1--PSAP,1,0,CCLE_Omics,1
PRDX1--RPL31,1,0,CCLE_Omics,1
PRDX1--SFPQ,1,0,CCLE_Omics,1
PRDX3--UBB,1,0,CCLE_Omics,1
PRDX5--RPS19,1,0,CCLE_Omics,1
PRDX5--TRMT112,1,0,CCLE_Omics,1
